# ell, Primary TT,Primary TE,Primary EE,Cross TT, Cross TE, Cross ET, Cross EE
55 1.5221330981e+03 -5.3628723976e-01 1.6161463629e-01 -7.7638933740e-02 -5.6185394336e-02 7.5895739259e-03 2.5004209703e-03
56 1.5432958869e+03 -7.9200051191e-01 1.7109761793e-01 -9.0418903260e-02 -6.2025492080e-02 7.8861341055e-03 2.6354948710e-03
57 1.5647443738e+03 -1.0603979312e+00 1.8073752964e-01 -1.0358780836e-01 -6.8056258690e-02 8.1858101801e-03 2.7739132667e-03
58 1.5864883293e+03 -1.3421227822e+00 1.9054476172e-01 -1.1714365188e-01 -7.4270504699e-02 8.4881614587e-03 2.9155903048e-03
59 1.6083889558e+03 -1.6378406053e+00 2.0055941763e-01 -1.3108443679e-01 -8.0661040666e-02 8.7927472571e-03 3.0604401363e-03
60 1.6304560212e+03 -1.9467832409e+00 2.1083645737e-01 -1.4540816604e-01 -8.7220677234e-02 9.0991268983e-03 3.2083769164e-03
61 1.6529951613e+03 -2.2680405788e+00 2.2147059199e-01 -1.6012029265e-01 -9.3942643423e-02 9.4070803513e-03 3.3593019572e-03
62 1.6754155498e+03 -2.6025118583e+00 2.3244811648e-01 -1.7525606969e-01 -1.0082184140e-01 9.7172701471e-03 3.5130651842e-03
63 1.6979422126e+03 -2.9511772216e+00 2.4372822188e-01 -1.9085820014e-01 -1.0785359180e-01 1.0030579462e-02 3.6695036815e-03
64 1.7208744575e+03 -3.3152396397e+00 2.5532209770e-01 -2.0696938671e-01 -1.1503321560e-01 1.0347891476e-02 3.8284545413e-03
65 1.7438430388e+03 -3.6953077960e+00 2.6720379182e-01 -2.2363233179e-01 -1.2235603411e-01 1.0670089374e-02 3.9897548642e-03
66 1.7671425599e+03 -4.0895133798e+00 2.7930512257e-01 -2.4087329549e-01 -1.2981609527e-01 1.0997572883e-02 4.1532395859e-03
67 1.7906031167e+03 -4.4951427483e+00 2.9162669684e-01 -2.5865277004e-01 -1.3740235240e-01 1.1328807878e-02 4.3187349543e-03
68 1.8144958034e+03 -4.9105708764e+00 3.0420860394e-01 -2.7691480515e-01 -1.4510248556e-01 1.1661776774e-02 4.4860650541e-03
69 1.8385717281e+03 -5.3340984428e+00 3.1700922174e-01 -2.9560344967e-01 -1.5290417537e-01 1.1994461981e-02 4.6550539825e-03
70 1.8629534141e+03 -5.7674431566e+00 3.3006864039e-01 -3.1466275145e-01 -1.6079510302e-01 1.2324845905e-02 4.8255258500e-03
71 1.8874786168e+03 -6.2130392652e+00 3.4337497526e-01 -3.3407251391e-01 -1.6876445654e-01 1.2651827103e-02 4.9973003329e-03
72 1.9121831267e+03 -6.6722501745e+00 3.5690157815e-01 -3.5395556616e-01 -1.7680744936e-01 1.2977968770e-02 5.1701793292e-03
73 1.9370408164e+03 -7.1456701625e+00 3.7061439635e-01 -3.7447049252e-01 -1.8492080182e-01 1.3306750248e-02 5.3439603044e-03
74 1.9620998408e+03 -7.6324078337e+00 3.8450166292e-01 -3.9577587561e-01 -1.9310123501e-01 1.3641650858e-02 5.5184407414e-03
75 1.9874826363e+03 -8.1309775227e+00 3.9857389684e-01 -4.1803029611e-01 -2.0134547078e-01 1.3986149904e-02 5.6934181412e-03
76 2.0131486226e+03 -8.6407254265e+00 4.1283179081e-01 -4.4134097798e-01 -2.0964852514e-01 1.4342563469e-02 5.8686847466e-03
77 2.0391479911e+03 -9.1614281352e+00 4.2726644339e-01 -4.6560972429e-01 -2.1799858824e-01 1.4708554856e-02 6.0440117103e-03
78 2.0655164832e+03 -9.6944369400e+00 4.4190369715e-01 -4.9068698091e-01 -2.2638214443e-01 1.5080624141e-02 6.2191649288e-03
79 2.0920669891e+03 -1.0235903292e+01 4.5668768395e-01 -5.1642319102e-01 -2.3478567893e-01 1.5455271363e-02 6.3939103207e-03
80 2.1189095316e+03 -1.0787178496e+01 4.7162196370e-01 -5.4266879483e-01 -2.4319567789e-01 1.5828996517e-02 6.5680138278e-03
81 2.1459386254e+03 -1.1348705713e+01 4.8665567288e-01 -5.6931930735e-01 -2.5159922312e-01 1.6199226833e-02 6.7412443627e-03
82 2.1732267234e+03 -1.1919524011e+01 5.0180995625e-01 -5.9645055204e-01 -2.5998577639e-01 1.6567098614e-02 6.9133826481e-03
83 2.2007050540e+03 -1.2499249990e+01 5.1705896369e-01 -6.2418342675e-01 -2.6834539516e-01 1.6934675388e-02 7.0842123796e-03
84 2.2284534123e+03 -1.3086014592e+01 5.3239913165e-01 -6.5263882554e-01 -2.7666813786e-01 1.7304020622e-02 7.2535172798e-03
85 2.2563287424e+03 -1.3680920118e+01 5.4780461316e-01 -6.8193763852e-01 -2.8494406392e-01 1.7677197717e-02 7.4210811000e-03
86 2.2844102718e+03 -1.4282911429e+01 5.6328718448e-01 -7.1217810032e-01 -2.9316327034e-01 1.8055845797e-02 7.5866800140e-03
87 2.3129235276e+03 -1.4891217586e+01 5.7881597278e-01 -7.4336783609e-01 -3.0131600148e-01 1.8439907105e-02 7.7500598007e-03
88 2.3414249181e+03 -1.5505881554e+01 5.9440515700e-01 -7.7549181512e-01 -3.0939253930e-01 1.8828899599e-02 7.9109586635e-03
89 2.3702879708e+03 -1.6128431994e+01 6.1003920456e-01 -8.0853500205e-01 -3.1738316676e-01 1.9222341154e-02 8.0691148382e-03
90 2.3993662290e+03 -1.6755940581e+01 6.2568029981e-01 -8.4248235669e-01 -3.2527816786e-01 1.9619749556e-02 8.2242665939e-03
91 2.4285872946e+03 -1.7389189297e+01 6.4132043521e-01 -8.7732675019e-01 -3.3306800578e-01 2.0020797052e-02 8.3761638528e-03
92 2.4581007200e+03 -1.8027458906e+01 6.5694454751e-01 -9.1309271386e-01 -3.4074385757e-01 2.0425774024e-02 8.5246030493e-03
93 2.4879072657e+03 -1.8670769140e+01 6.7254509663e-01 -9.4981269013e-01 -3.4829707949e-01 2.0835125304e-02 8.6693922728e-03
94 2.5177848429e+03 -1.9317654096e+01 6.8808483135e-01 -9.8751911609e-01 -3.5571902881e-01 2.1249295626e-02 8.8103396489e-03
95 2.5479570648e+03 -1.9968876413e+01 7.0356364446e-01 -1.0262444235e+00 -3.6300106384e-01 2.1668729617e-02 8.9472533409e-03
96 2.5781275610e+03 -2.0623713097e+01 7.1896657446e-01 -1.0660210385e+00 -3.7013454391e-01 2.2093871792e-02 9.0799415496e-03
